18:51:00,512.0,512.0,0.0,0.0,1024.0,435.1,4096.0,3743.2,12032.0,11381.0,1536.0,1385.2,14,0.020,3,0.086,0.106
18:51:01,512.0,512.0,0.0,0.0,1024.0,455.3,4096.0,3743.2,12032.0,11381.0,1536.0,1385.2,14,0.020,3,0.086,0.106
18:51:02,512.0,512.0,0.0,0.0,1024.0,455.3,4096.0,3743.2,12032.0,11381.0,1536.0,1385.2,14,0.020,3,0.086,0.106
18:51:03,512.0,512.0,0.0,0.0,1024.0,455.3,4096.0,3743.2,12032.0,11381.0,1536.0,1385.2,14,0.020,3,0.086,0.106
18:51:04,512.0,512.0,0.0,0.0,1024.0,455.3,4096.0,3743.2,12032.0,11381.0,1536.0,1385.2,14,0.020,3,0.086,0.106
18:51:05,512.0,512.0,0.0,0.0,1024.0,455.3,4096.0,3743.2,12032.0,11381.0,1536.0,1385.2,14,0.020,3,0.086,0.106
18:51:06,512.0,512.0,0.0,0.0,1024.0,455.3,4096.0,3743.2,12032.0,11381.0,1536.0,1385.2,14,0.020,3,0.086,0.106
18:51:07,512.0,512.0,0.0,0.0,1024.0,455.3,4096.0,3743.2,12032.0,11381.0,1536.0,1385.2,14,0.020,3,0.086,0.106
18:51:08,512.0,512.0,0.0,0.0,1024.0,455.3,4096.0,3743.2,12032.0,11381.0,1536.0,1385.2,14,0.020,3,0.086,0.106
18:51:09,512.0,512.0,0.0,0.0,1024.0,455.3,4096.0,3743.2,12032.0,11381.0,1536.0,1385.2,14,0.020,3,0.086,0.106
18:51:10,512.0,512.0,0.0,0.0,1024.0,455.3,4096.0,3743.2,12032.0,11381.0,1536.0,1385.2,14,0.020,3,0.086,0.106
18:51:11,512.0,512.0,0.0,0.0,1024.0,455.3,4096.0,3743.2,12032.0,11381.0,1536.0,1385.2,14,0.020,3,0.086,0.106
18:51:12,512.0,512.0,0.0,0.0,1024.0,455.3,4096.0,3743.2,12032.0,11381.0,1536.0,1385.2,14,0.020,3,0.086,0.106
18:51:13,512.0,512.0,0.0,0.0,1024.0,769.6,4096.0,3743.2,12032.0,11381.0,1536.0,1385.2,14,0.020,3,0.086,0.106
18:51:14,512.0,512.0,0.0,0.0,1024.0,93.7,4096.0,3771.8,12032.0,11503.0,1536.0,1388.3,14,0.020,4,0.104,0.124
18:51:15,512.0,512.0,0.0,0.0,1024.0,115.8,4096.0,3771.8,12032.0,11503.0,1536.0,1388.3,14,0.020,4,0.104,0.124
18:51:16,512.0,512.0,0.0,0.0,1024.0,115.8,4096.0,3771.8,12032.0,11503.0,1536.0,1388.3,14,0.020,4,0.104,0.124
18:51:17,512.0,512.0,0.0,0.0,1024.0,115.8,4096.0,3771.8,12032.0,11503.0,1536.0,1388.3,14,0.020,4,0.104,0.124
18:51:18,512.0,512.0,0.0,0.0,1024.0,115.8,4096.0,3771.8,12032.0,11503.0,1536.0,1388.3,14,0.020,4,0.104,0.124
18:51:19,512.0,512.0,0.0,0.0,1024.0,138.0,4096.0,3771.8,12032.0,11503.0,1536.0,1388.3,14,0.020,4,0.104,0.124
18:51:20,512.0,512.0,0.0,0.0,1024.0,141.1,4096.0,3771.8,12032.0,11503.0,1536.0,1388.3,14,0.020,4,0.104,0.124
18:51:21,512.0,512.0,0.0,0.0,1024.0,141.1,4096.0,3771.8,12032.0,11503.0,1536.0,1388.3,14,0.020,4,0.104,0.124
18:51:22,512.0,512.0,0.0,0.0,1024.0,285.4,4096.0,3771.8,12032.0,11503.0,1536.0,1388.3,14,0.020,4,0.104,0.124
18:51:23,512.0,512.0,0.0,0.0,1024.0,507.6,4096.0,3771.8,12032.0,11503.0,1536.0,1388.3,14,0.020,4,0.104,0.124
18:51:24,512.0,512.0,0.0,0.0,1024.0,549.5,4096.0,3771.8,12032.0,11503.0,1536.0,1388.3,14,0.020,4,0.104,0.124
