1531796565273,0.0,2048.0,0.0,2048.0,98304.0,43008.0,187392.0,150124.3,205440.0,189982.5,24960.0,19928.3,363,8.622,0,0.000,8.622
1531796566299,0.0,2048.0,0.0,2048.0,98304.0,43008.0,187392.0,150124.3,205440.0,189982.5,24960.0,19928.3,363,8.622,0,0.000,8.622
1531796567340,0.0,2048.0,0.0,2048.0,98304.0,43008.0,187392.0,150124.3,205440.0,189982.5,24960.0,19928.3,363,8.622,0,0.000,8.622
1531796568356,0.0,2048.0,0.0,2048.0,98304.0,43008.0,187392.0,150124.3,205440.0,189982.5,24960.0,19928.3,363,8.622,0,0.000,8.622
1531796569357,0.0,2048.0,0.0,2048.0,98304.0,43008.0,187392.0,150124.3,205440.0,189982.5,24960.0,19928.3,363,8.622,0,0.000,8.622
1531796570359,0.0,2048.0,0.0,2048.0,98304.0,43008.0,187392.0,150124.3,205440.0,189982.5,24960.0,19928.3,363,8.622,0,0.000,8.622
1531796571359,0.0,2048.0,0.0,2048.0,98304.0,43008.0,187392.0,150124.3,205440.0,189982.5,24960.0,19928.3,363,8.622,0,0.000,8.622
1531796572360,0.0,2048.0,0.0,2048.0,98304.0,43008.0,187392.0,150124.3,205440.0,189982.5,24960.0,19928.3,363,8.622,0,0.000,8.622
1531796573362,0.0,2048.0,0.0,2048.0,98304.0,43008.0,187392.0,150124.3,205440.0,189982.5,24960.0,19928.3,363,8.622,0,0.000,8.622
1531796574364,0.0,2048.0,0.0,2048.0,98304.0,43008.0,187392.0,150124.3,205440.0,189982.5,24960.0,19928.3,363,8.622,0,0.000,8.622
1531796575365,0.0,2048.0,0.0,2048.0,98304.0,43008.0,187392.0,150124.3,205440.0,189982.5,24960.0,19928.3,363,8.622,0,0.000,8.622
1531796576378,0.0,2048.0,0.0,2048.0,98304.0,43008.0,187392.0,150124.3,205440.0,189982.5,24960.0,19928.3,363,8.622,0,0.000,8.622
1531796577378,0.0,2048.0,0.0,2048.0,98304.0,43008.0,187392.0,150124.3,205440.0,189982.5,24960.0,19928.3,363,8.622,0,0.000,8.622
1531796578378,0.0,2048.0,0.0,2048.0,98304.0,43008.0,187392.0,150124.3,205440.0,189982.5,24960.0,19928.3,363,8.622,0,0.000,8.622
1531796579380,0.0,2048.0,0.0,2048.0,98304.0,43008.0,187392.0,150124.3,205440.0,189982.5,24960.0,19928.3,363,8.622,0,0.000,8.622
1531796580381,0.0,2048.0,0.0,2048.0,98304.0,43008.0,187392.0,150124.3,205440.0,189982.5,24960.0,19928.3,363,8.622,0,0.000,8.622
1531796581380,0.0,2048.0,0.0,2048.0,98304.0,43008.0,187392.0,150124.3,205440.0,189982.5,24960.0,19928.3,363,8.622,0,0.000,8.622
1531796582381,0.0,2048.0,0.0,2048.0,98304.0,43008.0,187392.0,150124.3,205440.0,189982.5,24960.0,19928.3,363,8.622,0,0.000,8.622
1531796583382,0.0,2048.0,0.0,2048.0,98304.0,43008.0,187392.0,150124.3,205440.0,189982.5,24960.0,19928.3,363,8.622,0,0.000,8.622
1531796584381,0.0,2048.0,0.0,2048.0,98304.0,43008.0,187392.0,150124.3,205440.0,189982.5,24960.0,19928.3,363,8.622,0,0.000,8.622
1531796585382,0.0,2048.0,0.0,2048.0,98304.0,43008.0,187392.0,150124.3,205440.0,189982.5,24960.0,19928.3,363,8.622,0,0.000,8.622
1531796586382,0.0,2048.0,0.0,2048.0,98304.0,43008.0,187392.0,150124.3,205440.0,189982.5,24960.0,19928.3,363,8.622,0,0.000,8.622
1531796587382,0.0,2048.0,0.0,2048.0,98304.0,43008.0,187392.0,150124.3,205440.0,189982.5,24960.0,19928.3,363,8.622,0,0.000,8.622
1531796588383,0.0,2048.0,0.0,2048.0,98304.0,43008.0,187392.0,150124.3,205440.0,189982.5,24960.0,19928.3,363,8.622,0,0.000,8.622
1531796589397,0.0,2048.0,0.0,2048.0,98304.0,43008.0,187392.0,150124.3,205440.0,189982.5,24960.0,19928.3,363,8.622,0,0.000,8.622
1531796590480,0.0,2048.0,0.0,2048.0,98304.0,43008.0,187392.0,150124.3,205440.0,189982.5,24960.0,19928.3,363,8.622,0,0.000,8.622
1531796591480,0.0,2048.0,0.0,2048.0,98304.0,43008.0,187392.0,150124.3,205440.0,189982.5,24960.0,19928.3,363,8.622,0,0.000,8.622
1531796592481,0.0,2048.0,0.0,2048.0,98304.0,43008.0,187392.0,150124.3,205440.0,189982.5,24960.0,19928.3,363,8.622,0,0.000,8.622
1531796593481,0.0,2048.0,0.0,2048.0,98304.0,43008.0,187392.0,150124.3,205440.0,189982.5,24960.0,19928.3,363,8.622,0,0.000,8.622
1531796594481,0.0,2048.0,0.0,2048.0,98304.0,43008.0,187392.0,150124.3,205440.0,189982.5,24960.0,19928.3,363,8.622,0,0.000,8.622
1531796595483,0.0,2048.0,0.0,2048.0,98304.0,43008.0,187392.0,150124.3,205440.0,189982.5,24960.0,19928.3,363,8.622,0,0.000,8.622
1531796596483,0.0,2048.0,0.0,2048.0,98304.0,44032.0,187392.0,150124.3,205440.0,189982.5,24960.0,19928.3,363,8.622,0,0.000,8.622
1531796597483,0.0,2048.0,0.0,2048.0,98304.0,44032.0,187392.0,150124.3,205440.0,189982.5,24960.0,19928.3,363,8.622,0,0.000,8.622
