22:55:01,0.0,21504.0,0.0,21504.0,236544.0,28672.0,295936.0,227653.6,201052.0,183373.1,26492.0,21367.9,104,3.711,0,0.000,3.711
22:55:02,0.0,21504.0,0.0,21504.0,236544.0,28672.0,295936.0,227653.6,201052.0,183373.1,26492.0,21367.9,104,3.711,0,0.000,3.711
22:55:03,0.0,21504.0,0.0,21504.0,236544.0,28672.0,295936.0,227653.6,201052.0,183373.1,26492.0,21367.9,104,3.711,0,0.000,3.711
22:55:04,0.0,21504.0,0.0,21504.0,236544.0,33792.0,295936.0,227653.6,201052.0,183373.1,26492.0,21367.9,104,3.711,0,0.000,3.711
22:55:05,0.0,21504.0,0.0,21504.0,236544.0,41984.0,295936.0,227653.6,201052.0,183373.1,26492.0,21367.9,104,3.711,0,0.000,3.711
22:55:06,0.0,21504.0,0.0,21504.0,236544.0,41984.0,295936.0,227653.6,201052.0,183373.1,26492.0,21367.9,104,3.711,0,0.000,3.711
22:55:07,0.0,21504.0,0.0,21504.0,236544.0,41984.0,295936.0,227653.6,201052.0,183373.1,26492.0,21367.9,104,3.711,0,0.000,3.711
22:55:08,0.0,21504.0,0.0,21504.0,236544.0,41984.0,295936.0,227653.6,201052.0,183373.1,26492.0,21367.9,104,3.711,0,0.000,3.711
22:55:09,0.0,21504.0,0.0,21504.0,236544.0,41984.0,295936.0,227653.6,201052.0,183373.1,26492.0,21367.9,104,3.711,0,0.000,3.711
22:55:10,0.0,21504.0,0.0,21504.0,236544.0,41984.0,295936.0,227653.6,201052.0,183373.1,26492.0,21367.9,104,3.711,0,0.000,3.711
22:55:11,0.0,21504.0,0.0,21504.0,236544.0,41984.0,295936.0,227653.6,201052.0,183373.1,26492.0,21367.9,104,3.711,0,0.000,3.711
22:55:12,0.0,21504.0,0.0,21504.0,236544.0,41984.0,295936.0,227653.6,201052.0,183373.1,26492.0,21367.9,104,3.711,0,0.000,3.711
22:55:13,0.0,21504.0,0.0,21504.0,236544.0,41984.0,295936.0,227653.6,201052.0,183373.1,26492.0,21367.9,104,3.711,0,0.000,3.711
