0.0,7168.0,0.0,7168.0,126976.0,53248.0,168960.0,136621.0,173960.0,158050.6,22980.0,18327.1,135,3.916,0,0.000,3.916
0.0,7168.0,0.0,7168.0,126976.0,53248.0,168960.0,136621.0,173960.0,158050.6,22980.0,18327.1,135,3.916,0,0.000,3.916
0.0,7168.0,0.0,7168.0,126976.0,53248.0,168960.0,136621.0,173960.0,158050.6,22980.0,18327.1,135,3.916,0,0.000,3.916
0.0,7168.0,0.0,7168.0,126976.0,53248.0,168960.0,136621.0,173960.0,158050.6,22980.0,18327.1,135,3.916,0,0.000,3.916
0.0,7168.0,0.0,7168.0,126976.0,53248.0,168960.0,136621.0,173960.0,158050.6,22980.0,18327.1,135,3.916,0,0.000,3.916
0.0,7168.0,0.0,7168.0,126976.0,53248.0,168960.0,136621.0,173960.0,158050.6,22980.0,18327.1,135,3.916,0,0.000,3.916
0.0,7168.0,0.0,7168.0,126976.0,53248.0,168960.0,136621.0,173960.0,158050.6,22980.0,18327.1,135,3.916,0,0.000,3.916
0.0,7168.0,0.0,7168.0,126976.0,53248.0,168960.0,136621.0,173960.0,158050.6,22980.0,18327.1,135,3.916,0,0.000,3.916
0.0,7168.0,0.0,7168.0,126976.0,53248.0,168960.0,136621.0,173960.0,158050.6,22980.0,18327.1,135,3.916,0,0.000,3.916
0.0,7168.0,0.0,7168.0,126976.0,53248.0,168960.0,136621.0,173960.0,158050.6,22980.0,18327.1,135,3.916,0,0.000,3.916
0.0,7168.0,0.0,7168.0,126976.0,53248.0,168960.0,136621.0,173960.0,158050.6,22980.0,18327.1,135,3.916,0,0.000,3.916
0.0,7168.0,0.0,7168.0,126976.0,53248.0,168960.0,136621.0,173960.0,158050.6,22980.0,18327.1,135,3.916,0,0.000,3.916
0.0,7168.0,0.0,7168.0,126976.0,53248.0,168960.0,136621.0,173960.0,158050.6,22980.0,18327.1,135,3.916,0,0.000,3.916
0.0,7168.0,0.0,7168.0,126976.0,53248.0,168960.0,136621.0,173960.0,158050.6,22980.0,18327.1,135,3.916,0,0.000,3.916
0.0,7168.0,0.0,7168.0,126976.0,53248.0,168960.0,136621.0,173960.0,158050.6,22980.0,18327.1,135,3.916,0,0.000,3.916
0.0,7168.0,0.0,7168.0,126976.0,53248.0,168960.0,136621.0,173960.0,158050.6,22980.0,18327.1,135,3.916,0,0.000,3.916
0.0,7168.0,0.0,7168.0,126976.0,53248.0,168960.0,136621.0,173960.0,158050.6,22980.0,18327.1,135,3.916,0,0.000,3.916
0.0,7168.0,0.0,7168.0,126976.0,53248.0,168960.0,136621.0,173960.0,158050.6,22980.0,18327.1,135,3.916,0,0.000,3.916
0.0,7168.0,0.0,7168.0,126976.0,53248.0,168960.0,136621.0,173960.0,158050.6,22980.0,18327.1,135,3.916,0,0.000,3.916
0.0,7168.0,0.0,7168.0,126976.0,53248.0,168960.0,136621.0,173960.0,158050.6,22980.0,18327.1,135,3.916,0,0.000,3.916
0.0,7168.0,0.0,7168.0,126976.0,53248.0,168960.0,136621.0,173960.0,158050.6,22980.0,18327.1,135,3.916,0,0.000,3.916
0.0,7168.0,0.0,7168.0,126976.0,53248.0,168960.0,136621.0,173960.0,158050.6,22980.0,18327.1,135,3.916,0,0.000,3.916
0.0,7168.0,0.0,7168.0,126976.0,53248.0,168960.0,136621.0,173960.0,158050.6,22980.0,18327.1,135,3.916,0,0.000,3.916
0.0,7168.0,0.0,7168.0,126976.0,53248.0,168960.0,136621.0,173960.0,158050.6,22980.0,18327.1,135,3.916,0,0.000,3.916
0.0,7168.0,0.0,7168.0,126976.0,53248.0,168960.0,136621.0,173960.0,158050.6,22980.0,18327.1,135,3.916,0,0.000,3.916
0.0,7168.0,0.0,7168.0,126976.0,53248.0,168960.0,136621.0,173960.0,158050.6,22980.0,18327.1,135,3.916,0,0.000,3.916
0.0,7168.0,0.0,7168.0,126976.0,53248.0,168960.0,136621.0,173960.0,158050.6,22980.0,18327.1,135,3.916,0,0.000,3.916
0.0,7168.0,0.0,7168.0,126976.0,53248.0,168960.0,136621.0,173960.0,158050.6,22980.0,18327.1,135,3.916,0,0.000,3.916
0.0,7168.0,0.0,7168.0,126976.0,53248.0,168960.0,136621.0,173960.0,158050.6,22980.0,18327.1,135,3.916,0,0.000,3.916
