1531592277815,512.0,512.0,0.0,128.0,1024.0,579.2,4096.0,3745.1,9984.0,9448.1,1280.0,1122.4,13,0.016,0,0.000,0.016
1531592278815,512.0,512.0,0.0,128.0,1024.0,866.3,4096.0,3745.1,9984.0,9448.1,1280.0,1122.4,13,0.016,0,0.000,0.016
1531592279816,512.0,512.0,0.0,0.0,1024.0,124.2,4096.0,3739.2,11776.0,11338.3,1536.0,1384.6,13,0.016,2,0.079,0.095
1531592280816,512.0,512.0,0.0,0.0,1024.0,535.6,4096.0,3739.2,11776.0,11338.3,1536.0,1384.6,13,0.016,2,0.079,0.095
1531592281817,512.0,512.0,0.0,0.0,1024.0,67.2,4096.0,3788.5,12032.0,11521.7,1536.0,1388.3,13,0.016,3,0.103,0.119
1531592282818,512.0,512.0,0.0,0.0,1024.0,321.2,4096.0,3788.5,12032.0,11521.7,1536.0,1388.3,13,0.016,3,0.103,0.119
1531592283818,512.0,512.0,0.0,0.0,1024.0,746.6,4096.0,3788.5,12032.0,11521.7,1536.0,1388.3,13,0.016,3,0.103,0.119
1531592284818,512.0,512.0,0.0,0.0,1024.0,436.0,4096.0,3810.5,12032.0,11633.1,1536.0,1394.9,13,0.016,4,0.113,0.129
1531592285819,512.0,512.0,0.0,0.0,1024.0,706.5,4096.0,3810.5,12032.0,11633.1,1536.0,1394.9,13,0.016,4,0.113,0.129
1531592286821,512.0,512.0,0.0,0.0,1024.0,834.2,4096.0,3810.5,12032.0,11633.1,1536.0,1394.9,13,0.016,4,0.113,0.129
1531592287822,512.0,512.0,0.0,0.0,1024.0,63.3,4096.0,3875.6,12288.0,11776.5,1536.0,1396.0,13,0.016,5,0.133,0.148
1531592288822,512.0,512.0,0.0,0.0,1024.0,221.5,4096.0,3976.2,12288.0,11883.6,1536.0,1397.1,13,0.016,6,0.148,0.164
1531592289822,512.0,512.0,0.0,0.0,1024.0,162.9,4096.0,4086.9,12544.0,12001.2,1536.0,1398.3,13,0.016,7,0.178,0.194
1531592290822,512.0,512.0,0.0,0.0,1024.0,395.8,4096.0,4081.4,12544.0,12066.9,1536.0,1398.7,13,0.016,8,0.205,0.221
1531592291823,512.0,512.0,0.0,0.0,1024.0,522.1,4096.0,4080.9,12800.0,12120.8,1536.0,1398.7,13,0.016,9,0.219,0.234
1531592292823,512.0,512.0,0.0,0.0,1024.0,646.9,4096.0,4080.9,12800.0,12120.8,1536.0,1398.7,13,0.016,9,0.219,0.234
1531592293824,512.0,512.0,0.0,0.0,1024.0,722.9,4096.0,4080.9,12800.0,12120.8,1536.0,1398.7,13,0.016,9,0.219,0.234
1531592294825,512.0,512.0,0.0,0.0,1024.0,933.9,4096.0,4080.9,12800.0,12120.8,1536.0,1398.7,13,0.016,9,0.219,0.234
1531592295825,512.0,512.0,0.0,0.0,1024.0,933.9,4096.0,4080.9,12800.0,12120.8,1536.0,1398.7,13,0.016,9,0.219,0.234
1531592296826,512.0,512.0,0.0,0.0,1024.0,339.8,4096.0,4080.5,12800.0,12137.2,1536.0,1398.7,13,0.016,10,0.232,0.247
1531592297826,512.0,512.0,0.0,0.0,1024.0,482.5,4096.0,4080.5,12800.0,12137.2,1536.0,1398.7,13,0.016,10,0.232,0.247
1531592298827,512.0,512.0,0.0,0.0,1024.0,759.6,4096.0,4080.5,12800.0,12137.2,1536.0,1398.7,13,0.016,10,0.232,0.247
1531592299828,512.0,512.0,0.0,0.0,1024.0,240.6,4096.0,4078.6,12800.0,12142.9,1536.0,1398.7,13,0.016,11,0.272,0.287
1531592300828,512.0,512.0,0.0,0.0,1024.0,561.4,4096.0,4078.6,12800.0,12142.9,1536.0,1398.7,13,0.016,11,0.272,0.287
1531592301829,512.0,512.0,0.0,0.0,1024.0,875.9,4096.0,4078.6,12800.0,12142.9,1536.0,1398.7,13,0.016,11,0.272,0.287
1531592302829,512.0,512.0,0.0,0.0,1024.0,208.0,4096.0,4078.6,12800.0,12147.1,1536.0,1399.2,13,0.016,12,0.284,0.300
1531592303830,512.0,512.0,0.0,0.0,1024.0,595.9,4096.0,4078.6,12800.0,12147.1,1536.0,1399.2,13,0.016,12,0.284,0.300
1531592304831,512.0,512.0,0.0,0.0,1024.0,846.8,4096.0,4078.6,12800.0,12147.1,1536.0,1399.2,13,0.016,12,0.284,0.300
1531592305831,512.0,512.0,0.0,0.0,1024.0,285.2,4096.0,4078.6,12800.0,12157.4,1536.0,1399.2,13,0.016,13,0.298,0.314
1531592306831,512.0,512.0,0.0,0.0,1024.0,375.0,4096.0,4078.6,12800.0,12157.4,1536.0,1399.2,13,0.016,13,0.298,0.314
1531592307832,512.0,512.0,0.0,0.0,1024.0,388.8,4096.0,4078.6,12800.0,12157.4,1536.0,1399.2,13,0.016,13,0.298,0.314
1531592308832,512.0,512.0,0.0,0.0,1024.0,388.8,4096.0,4078.6,12800.0,12157.4,1536.0,1399.2,13,0.016,13,0.298,0.314
1531592309832,512.0,512.0,0.0,0.0,1024.0,422.1,4096.0,4078.6,12800.0,12157.4,1536.0,1399.2,13,0.016,13,0.298,0.314
1531592310832,512.0,512.0,0.0,0.0,1024.0,736.5,4096.0,4078.6,12800.0,12157.4,1536.0,1399.2,13,0.016,13,0.298,0.314
1531592311833,512.0,512.0,0.0,0.0,1024.0,925.1,4096.0,4078.6,12800.0,12157.4,1536.0,1399.2,13,0.016,13,0.298,0.314
1531592312833,512.0,512.0,0.0,0.0,1024.0,220.9,4096.0,4078.6,12800.0,12174.9,1536.0,1399.2,13,0.016,14,0.310,0.325
1531592313833,512.0,512.0,0.0,0.0,1024.0,590.8,4096.0,4078.6,12800.0,12174.9,1536.0,1399.2,13,0.016,14,0.310,0.325
1531592314834,512.0,512.0,0.0,0.0,1024.0,851.3,4096.0,4078.6,12800.0,12174.9,1536.0,1399.2,13,0.016,14,0.310,0.325
1531592315834,512.0,512.0,0.0,0.0,1024.0,94.8,4096.0,4078.6,12800.0,12178.5,1536.0,1399.2,13,0.016,15,0.323,0.338
1531592316834,512.0,512.0,0.0,0.0,1024.0,415.4,4096.0,4078.6,12800.0,12178.5,1536.0,1399.2,13,0.016,15,0.323,0.338
1531592317835,512.0,512.0,0.0,0.0,1024.0,616.9,4096.0,4078.6,12800.0,12178.5,1536.0,1399.2,13,0.016,15,0.323,0.338
1531592318835,512.0,512.0,0.0,0.0,1024.0,796.6,4096.0,4078.6,12800.0,12178.5,1536.0,1399.2,13,0.016,15,0.323,0.338
1531592319835,512.0,512.0,0.0,0.0,1024.0,155.5,4096.0,4062.5,12800.0,12190.2,1536.0,1399.2,13,0.016,16,0.334,0.350
1531592320836,512.0,512.0,0.0,0.0,1024.0,378.1,4096.0,4062.5,12800.0,12190.2,1536.0,1399.2,13,0.016,16,0.334,0.350
1531592321836,512.0,512.0,0.0,0.0,1024.0,625.1,4096.0,4062.5,12800.0,12190.2,1536.0,1399.2,13,0.016,16,0.334,0.350
1531592322836,512.0,512.0,0.0,0.0,1024.0,728.8,4096.0,4062.5,12800.0,12190.2,1536.0,1399.2,13,0.016,16,0.334,0.350
1531592323841,512.0,512.0,0.0,0.0,1024.0,787.1,4096.0,4062.5,12800.0,12190.2,1536.0,1399.2,13,0.016,16,0.334,0.350
1531592324841,512.0,512.0,0.0,0.0,1024.0,914.2,4096.0,4062.5,12800.0,12190.2,1536.0,1399.2,13,0.016,16,0.334,0.350
1531592325843,512.0,512.0,0.0,0.0,1024.0,78.3,4096.0,4062.5,12800.0,12227.5,1536.0,1399.2,13,0.016,17,0.352,0.368
1531592326843,512.0,512.0,0.0,0.0,1024.0,212.3,4096.0,4062.5,12800.0,12227.5,1536.0,1399.2,13,0.016,17,0.352,0.368
1531592327844,512.0,512.0,0.0,0.0,1024.0,212.3,4096.0,4062.5,12800.0,12227.5,1536.0,1399.2,13,0.016,17,0.352,0.368
1531592328844,512.0,512.0,0.0,0.0,1024.0,249.6,4096.0,4062.5,12800.0,12227.5,1536.0,1399.2,13,0.016,17,0.352,0.368
1531592329844,512.0,512.0,0.0,0.0,1024.0,305.7,4096.0,4062.5,12800.0,12227.5,1536.0,1399.2,13,0.016,17,0.352,0.368
1531592330845,512.0,512.0,0.0,0.0,1024.0,305.7,4096.0,4062.5,12800.0,12227.5,1536.0,1399.2,13,0.016,17,0.352,0.368
1531592331845,512.0,512.0,0.0,0.0,1024.0,305.7,4096.0,4062.5,12800.0,12227.5,1536.0,1399.2,13,0.016,17,0.352,0.368
1531592332845,512.0,512.0,0.0,0.0,1024.0,305.7,4096.0,4062.5,12800.0,12227.5,1536.0,1399.2,13,0.016,17,0.352,0.368
1531592333846,512.0,512.0,0.0,0.0,1024.0,305.7,4096.0,4062.5,12800.0,12227.5,1536.0,1399.2,13,0.016,17,0.352,0.368
1531592334846,512.0,512.0,0.0,0.0,1024.0,305.7,4096.0,4062.5,12800.0,12227.5,1536.0,1399.2,13,0.016,17,0.352,0.368
1531592335846,512.0,512.0,0.0,0.0,1024.0,305.7,4096.0,4062.5,12800.0,12227.5,1536.0,1399.2,13,0.016,17,0.352,0.368
1531592336847,512.0,512.0,0.0,0.0,1024.0,361.6,4096.0,4062.5,12800.0,12227.5,1536.0,1399.2,13,0.016,17,0.352,0.368
